"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2019,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","87","Non-standardised","6.7","5.4","8.3",NA
2019,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","87","Age-standardised","6.9","5.5","8.5",NA
2020,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","152","Non-standardised","11.3","9.6","13.2",NA
2020,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","152","Age-standardised","10.8","9.2","12.7",NA
2020,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","83","Non-standardised","6.4","5.1","8",NA
2020,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","83","Age-standardised","6.5","5.2","8",NA
2021,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","128","Non-standardised","9.5","7.9","11.2",NA
2021,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","128","Age-standardised","8.9","7.4","10.6",NA
2021,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","82","Non-standardised","6.3","5","7.9",NA
2021,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","82","Age-standardised","6.5","5.2","8.1",NA
2022,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","172","Non-standardised","12.6","10.8","14.6",NA
2022,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","172","Age-standardised","12","10.2","13.9",NA
2022,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","93","Non-standardised","7.1","5.7","8.7",NA
2022,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","Non-malignant brain","93","Age-standardised","7.2","5.8","8.8",NA
2013,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","242","Non-standardised","18.2","16","20.6",NA
2013,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","242","Age-standardised","18.1","15.9","20.5",NA
2013,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","246","Non-standardised","19.3","17","21.9",NA
2013,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","246","Age-standardised","20.7","18.2","23.5",NA
2014,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","299","Non-standardised","22.4","20","25.1",NA
2014,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","299","Age-standardised","22.3","19.8","24.9",NA
2014,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","269","Non-standardised","21.1","18.6","23.7",NA
2014,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","269","Age-standardised","22.6","19.9","25.5",NA
2015,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","302","Non-standardised","22.7","20.2","25.4",NA
2015,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","302","Age-standardised","22.5","20.1","25.2",NA
2015,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","259","Non-standardised","20.3","17.9","22.9",NA
2015,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","259","Age-standardised","21.3","18.8","24.1",NA
2016,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","321","Non-standardised","24","21.5","26.8",NA
2016,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","321","Age-standardised","23.5","21","26.2",NA
2016,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","253","Non-standardised","19.7","17.4","22.3",NA
2016,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","253","Age-standardised","20.9","18.4","23.6",NA
2017,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","271","Non-standardised","20.2","17.9","22.8",NA
2017,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","271","Age-standardised","19.8","17.5","22.3",NA
2017,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","273","Non-standardised","21.3","18.8","23.9",NA
2017,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","273","Age-standardised","21.9","19.4","24.7",NA
2018,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","234","Non-standardised","17.4","15.3","19.8",NA
2018,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","234","Age-standardised","16.8","14.7","19.1",NA
2018,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","228","Non-standardised","17.7","15.5","20.2",NA
2018,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","228","Age-standardised","18.2","15.9","20.7",NA
2019,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","277","Non-standardised","20.6","18.2","23.1",NA
2019,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","277","Age-standardised","19.8","17.5","22.3",NA
2019,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","254","Non-standardised","19.7","17.3","22.3",NA
2019,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","254","Age-standardised","19.9","17.6","22.6",NA
2020,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","270","Non-standardised","20","17.7","22.6",NA
2020,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","270","Age-standardised","19.2","17","21.6",NA
2020,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","232","Non-standardised","18","15.8","20.5",NA
2020,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","232","Age-standardised","18","15.7","20.4",NA
2021,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","235","Non-standardised","17.4","15.2","19.7",NA
2021,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","235","Age-standardised","16.3","14.3","18.6",NA
2021,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","235","Non-standardised","18.2","15.9","20.6",NA
2021,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","235","Age-standardised","18.3","16.1","20.9",NA
2022,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","284","Non-standardised","20.8","18.4","23.3",NA
2022,"Females","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","284","Age-standardised","19.6","17.4","22.1",NA
2022,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","247","Non-standardised","18.8","16.5","21.3",NA
2022,"Males","All ages","Government Office Region","E12000001","North East","All quintiles","All stages","Brain","All Brain","247","Age-standardised","18.8","16.5","21.3",NA
2013,"Females","All ages","Government Office Region","E12000002","North West","All quintiles","All stages","Brain","Benign endocrine","52","Non-standardised","1.4","1.1","1.9",NA
2013,"Females","All ages","Government Office Region","E12000002","North West","All quintiles","All stages","Brain","Benign endocrine","52","Age-standardised","1.5","1.1","2",NA
2013,"Males","All ages","Government Office Region","E12000002","North West","All quintiles","All stages","Brain","Benign endocrine","66","Non-standardised","1.9","1.5","2.4",NA
2013,"Males","All ages","Government Office Region","E12000002","North West","All quintiles","All stages","Brain","Benign endocrine","66","Age-standardised","2","1.6","2.6",NA
2014,"Females","All ages","Government Office Region","E12000002","North West","All quintiles","All stages","Brain","Benign endocrine","44","Non-standardised","1.2","0.9","1.6",NA
